classifier_name,mean_accuracy_score,mean_training_time,mean_testing_time,mean_model_size,training_time,t_training_start,t_training_end,testing_time,t_testing_start,t_testing_end,accuracy_score,precision_score,recall_score,f1_score,confusion_matrix,cross_validation_count,model_size
AdaBoost,,,,,30.618815422058105,1611354219.3635356,1611354249.982351,5.123817443847656,1611354249.9823704,1611354255.1061878,0.784562225973742,0.784562225973742,0.784562225973742,0.784562225973742,"[[    0     0     0     0     0     0     0     0     0   712     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     7     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    18     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     3     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   381     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0    11     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     3     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35789     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    74     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 32524     0     3
      0     0     0     0     0     0     8     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    91     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   351     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   533     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    96     0     0
      0     0     0     0     0     0 93394     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   324     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   334     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     9     0     0
      0     0     0     0     0     0     0     0     0     0     0]]",1.0,63810.0
AdaBoost,,,,,30.70979237556457,1611354255.6094007,1611354286.3191931,5.1264636516571045,1611354286.3191955,1611354291.4456594,0.7872207344251941,0.7872207344251941,0.7872207344251941,0.7872207344251941,"[[    0     0     0     0     0     0     0     0     0   740     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    16     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     4     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    16     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     6     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   431     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     2     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     5     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35819     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    83     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 32390     0     0
      0     0     0     0     0     6     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0    80     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   343     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   529     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0   114     0     0
      0     0     0     0     0 93429     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     6     0     0     0     0     0   304     0     0]
 [    0     0     0     0     0     0     0     0     0   337     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     6     0     0
      0     0     0     0     0     0     0     0     0     0]]",2.0,63810.0
Bagging,,,,,8.040583372116089,1611354291.9822364,1611354300.0228198,0.7748322486877441,1611354300.022821,1611354300.7976532,0.9995931355283773,0.9995931355283773,0.9995931355283773,0.9995931355283773,"[[  749     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     6     0     0     0     0     0     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     1     0     0     1     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    17     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     1     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   435     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     7     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     1     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     2]
 [    0     0     0     0     0     0     0     0     0 35592     0     0
      0     0     0     1     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0    71     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     3     1     0     2     0     1 32331
      0     0     1     4     0     1     0     0     3     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      1     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     1     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     1
      0     0     0   343     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     1     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     5
      0     0     0     3     1   517     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0 93753     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0   345     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     9
      0     0     0     0     0     0     0     0   340     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     5]]",0.0,838946.0
Bagging,,,,,8.434237241744995,1611354301.2815208,1611354309.715758,0.7777738571166992,1611354309.715759,1611354310.493533,0.999653861568918,0.999653861568918,0.999653861568918,0.999653861568918,"[[  711     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     6     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     1     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    18     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     3     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   377     0     0     0     0     4     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     8     0     0     2     0     0
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     1     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     1     0     0     0     0     0     0]
 [    0     0     0     0     1     0     0     0     0 35786     0     0
      0     0     0     2     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0     0    72     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     1     1     0     1     1     0     1     0     3     0 32520
      0     0     0     1     0     1     0     0     0     5     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     2     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0     1     0     0
      0     0     0   349     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     4
      0     0     0     0     0   528     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93490     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0   324     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    10
      0     0     0     0     0     0     0     0     0   324     0]
 [    0     1     0     0     0     0     0     0     1     0     0     0
      0     0     0     0     1     0     0     0     0     0     6]]",1.0,943106.0
Bagging,,,,,8.421520948410034,1611354310.9776874,1611354319.3992083,0.7830588817596436,1611354319.3992093,1611354320.182268,0.9996174236213587,0.9996174236213587,0.9996174236213587,0.9996174236213587,"[[  740     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0    13     1     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     1     0]
 [    0     0     0    15     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     5     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   423     0     0     0     0     0     5
      0     0     0     3     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     2     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     1     1     0     0     0     0     0     0     0     0     2
      0     0     0     0     1     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35818     0     0
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0    81     1
      0     0     0     0     0     1     0     0     0     0     0]
 [    1     2     0     0     0     2     0     0     0     2     1 32382
      0     0     0     0     2     1     1     0     0     2     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     1     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0    80     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0   341     0     1     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      1     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0   521     0     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93543     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0   310     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     0     0     0     0   331     0]
 [    0     0     0     0     0     1     0     0     1     0     0     0
      0     0     0     0     0     0     0     0     0     0     4]]",2.0,920066.0
Decision Tree (CART),,,,,1.1731505393981934,1611354320.6914775,1611354321.864628,0.0380644798278808,1611354321.8646314,1611354321.902696,0.9994170300108092,0.9994170300108092,0.9994170300108092,0.9994170300108092,"[[  748     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     1     0]
 [    0     5     0     0     0     0     1     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     1     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    17     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   433     0     0     0     0     2     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     7     0     0     1     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     1     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     2]
 [    0     0     0     0     0     0     1     0     0 35589     0     1
      0     0     0     2     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0    71     3
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     1     1     0     0     3     1     0     4     0     3 32316
      0     0     2     0     3     3     0     2     0     8     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     2     0     0
      0     0     0   343     0     1     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     1     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     2     5
      0     0     0     3     1   516     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0 93750     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     1     0     0   344     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     9
      0     0     0     0     0     0     0     0     0   339     1]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     5]]",0.0,109129.0
Decision Tree (CART),,,,,1.2291178703308103,1611354322.3608136,1611354323.5899315,0.0373194217681884,1611354323.589935,1611354323.6272545,0.9996356437567556,0.9996356437567556,0.9996356437567556,0.9996356437567556,"[[  711     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     6     0     0     0     0     0     0     0     0     1     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     1     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    18     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   380     0     0     0     0     0     0
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     9     0     0     0     0     1
      0     0     0     1     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     1]
 [    0     0     0     0     0     0     0     0     0 35786     0     1
      0     0     0     2     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0    74     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    1     0     2     2     2     2     0     0     0     4     1 32508
      0     0     0     2     1     1     1     0     0     8     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     1     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     2     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0     1     0     2
      0     0     0   347     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0     0     2     0   529     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93490     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0   324     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     5
      0     0     0     0     0     0     0     0     0   329     0]
 [    0     0     0     0     0     0     0     1     1     0     0     0
      0     0     0     0     0     0     0     0     0     0     7]]",1.0,114409.0
Decision Tree (CART),,,,,1.347726821899414,1611354324.085803,1611354325.43353,0.0318794250488281,1611354325.433535,1611354325.4654148,0.999508116084604,0.999508116084604,0.999508116084604,0.999508116084604,"[[  740     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0    13     0     0     0     0     0     0     1     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     1     0     0     0     0     1     0]
 [    0     0     0    15     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     4     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   423     0     0     0     0     0     5
      0     0     3     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     2     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     1     0     0     0     0     1     0     0     0     2
      0     0     0     1     0     0     0     0     0     0]
 [    0     1     0     0     0     0     0     1     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     1     0     0     0     0 35816     1     0
      0     0     1     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0    81     1
      0     0     0     0     1     0     0     0     0     0]
 [    0     2     0     0     1     5     0     0     0     1     3 32366
      0     0     0     2     6     1     1     0     8     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      1     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0    80     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     1     0     1
      0     0   341     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     1     6
      0     0     2     0   520     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0 93543     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0   310     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     0     0     0   331     0]
 [    0     0     0     0     0     0     0     0     1     0     0     0
      0     0     0     0     0     0     0     0     0     5]]",2.0,110089.0
K Neighbors,,,,,0.0374402999877929,1611354325.9706612,1611354326.0081017,936.8663847446442,1611354326.0081034,1611355262.874488,0.998360396905401,0.998360396905401,0.998360396905401,0.998360396905401,"[[  748     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     4     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     1     0]
 [    0     0     0     0     0     0     1     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    19     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   428     0     0     0     0     4     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     7     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0 35576     0    12
      0     0     0     0     0     4     0     0     0     0]
 [    0     0     0     0     0    32     0     0     0     0    26     8
      0     0     0     8     0     0     0     0     0     0]
 [    4     0     0     0     0    10     1     0     0     4     3 32290
      0     0     4     6     0     0     6     3    14     2]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     1     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0    30     0     7
      0     0     0   303     0     4     0     0     1     0]
 [    0     0     0     0     0     0     0     0     0     0     0     7
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    45     1     4
      0     0     0     7     0   470     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     9
      0     0     0     0     0     0 93748     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0   345     0     0]
 [    0     0     0     0     0     1     0     0     0     0     0     7
      0     0     0     0     0     0     0     0   341     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     5]]",0.0,110661499.0
K Neighbors,,,,,0.0518600940704345,1611355263.9050293,1611355263.9568894,1084.22318816185,1611355263.9568934,1611356348.1800816,0.9985547202351313,0.9985547202351313,0.9985547202351313,0.9985547202351313,"[[  709     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     4     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    18     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     2     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   362     0     0     0     0    15     4
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     7     0     0     1     0     3
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     1     0     0     0 35775     0     8
      0     0     0     3     0     2     0     0     0     0     0]
 [    0     0     0     0     0    23     0     0     0     0    41     4
      0     0     0     6     0     0     0     0     0     0     0]
 [    5     1     0     1     0     6     0     0     0     2     0 32488
      0     0     5     4     0     0     8     0     0    14     1]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0    91     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     2     0     0     0    21     0    17
      0     0     0   305     0     6     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     1     0     0]
 [    0     0     0     0     0     1     0     0     0    42     0     3
      0     0     0     2     0   484     0     0     1     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0 93490     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0     0   324     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0   330     0]
 [    0     0     0     0     0     0     0     0     0     0     0     3
      0     0     0     0     0     0     0     0     0     0     6]]",1.0,110661499.0
K Neighbors,,,,,0.0327131748199462,1611356348.8112774,1611356348.8439906,1059.8079209327698,1611356348.843994,1611357408.6519148,0.9983846775124032,0.9983846775124032,0.9983846775124032,0.9983846775124032,"[[  736     0     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0     0]
 [    0    10     0     0     0     0     0     0     0     0     0     6
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     4
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0    15     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     4     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0   421     0     0     0     0     5     5
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     2     0     0     0     0     0
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     5
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0 35799     0    14
      0     0     3     0     3     0     0     0     0     0]
 [    0     0     0     0     0    33     0     0     0     1    39     7
      0     0     3     0     0     0     0     0     0     0]
 [    1     1     0     0     0     9     0     0     0     2     3 32365
      0     0     5     1     0     1     0     3     5     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      1     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0    82     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     2     0     0     0    29     1    17
      0     0   287     0     7     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0    42     0    10
      0     0     5     0   470     0     0     2     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0 93542     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     1
      0     0     0     0     0     0     0     0     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0     0
      0     0     0     0     0     0     0   310     0     0]
 [    0     0     0     0     0     0     0     0     0     0     0    17
      0     0     0     0     0     0     0     0   320     0]
 [    0     0     0     0     0     0     0     0     0     0     0     2
      0     0     0     0     0     0     0     0     0     4]]",2.0,110661835.0
